0026-3478,,0026-3478,"Midwestern dentist.","Midwest Dent",,"Midwest Dent"
0095-9065,,0095-9065,"Journal of medicinal and pharmaceutical chemistry.","J Med Pharm Chem","J. M. Pharm. Chem., N. Y.","J Med Pharm Chem"
0021-9568,,0021-9568,"Journal of chemical and engineering data.","J Chem Eng Data",,"J Chem Eng Data"
0021-8421,,0021-8421,"The Journal of abdominal surgery.","J Abdom Surg",,"J Abdom Surg"
,,,"Italian general review of oto-rhino-laryngology. Revue générale italienne d'oto-rhino-laryngologie.","Ital Gen Rev Otorhinolaryngol","Revue générale italienne d'oto-rhino-laryngologie","Ital Gen Rev Otorhinolaryngol"
0099-5851,,0099-5851,"Iowa State University veterinarian.","Iowa State Univ Vet",,"Iowa State Univ Vet"
,,,"ICSU review.","Icsu Rev",,"Icsu Rev"
0006-5528,,0006-5528,"[Bōei eisei] Japanese Defense Forces medical journal.","Boei Eisei","Japanese Defense Forces medical journal","Boei Eisei"
,,,"Deutsche Gesundheitspolitik.","Dtsch Gesundheitspolit","Deut. Gesundh.","Dtsch Gesundheitspolit"
0071-7908,,0071-7908,"Fortschritte der Immunitätsforschung.","Fortschr Immunitatsforsch",,"Fortschr Immunitatsforsch"
,,,"Documenta Geigy. Acta rheumatologica. [English ed.].","Doc Geigy Acta Rheumatol","Acta rheumatologica. Documenta Geigy","Doc Geigy Acta Rheumatol"
,,,Bulletin.,"Bull Brooklyn",,"Bull Brooklyn"
0045-0642,,0045-0642,"The Australian journal of optometry.","Aust J Optom",,"Aust J Optom"
0524-2304,,0524-2304,Anthropologia.,Anthropologia,,Anthropologia
0065-6445,,,"The Alma mater.","Alma Mater (Baltimore)",,"Alma Mater (Baltimore)"
0515-930X,,,Trudy.,"Tr Akad Med Nauk Sssr Mosc Inst Grudn Khir",,"Tr Akad Med Nauk Sssr Mosc Inst Grudn Khir"
0044-586X,,0044-586X,Acarologia.,Acarologia,,Acarologia
0375-8540,,0375-8540,"A.M.A. archives of neurology.","AMA Arch Neurol","AMA archives of neurology","AMA Arch Neurol"
0375-8532,,0375-8532,"A.M.A. archives of general psychiatry.","AMA Arch Gen Psychiatry","AMA archives of general psychiatry","AMA Arch Gen Psychiatry"
0031-9414,,0031-9414,"Physis; rivista internazionale di storia della scienza.","Physis Riv Int Stor Sci",,"Physis Riv Int Stor Sci"
,,,"Journal of neuropsychiatry.","J Neuropsychiatr","J Neuropsychiat","J Neuropsychiatr"
0523-6525,,0523-6525,"Biologia neonatorum. Neo-natal studies.","Biol Neonat","Etudes néo-natales","Biol Neonat"
0003-3049,,0003-3049,Angéiologie.,Angeiologie,,Angeiologie
,,,"NASA technical memorandum.","NASA Tech Memo",,"NASA Tech Memo"
,,,"Journal de stomatologie de Belgique.","J Stomatol Belg",,"J Stomatol Belg"
0440-6605,,0440-6605,Helminthologia.,Helminthologia,,
0019-9605,,0019-9605,"L' Infirmière canadienne.","Infirm Can",,"Infirm Can"
0043-5465,,0043-5465,"Wildlife disease","Wildl Dis","Wildlife Dis","Wildl Dis"
0484-5986,,0484-5986,"Reumatologia polska.","Reumatol Pol","Reum Pol","Reumatol Pol"
,,,"Haematologica Polonica.","Haematol Pol",,"Haematol Pol"
0524-0182,,0524-0182,"The Bombay Hospital journal.","Bombay Hosp J",,"Bombay Hosp J"
0387-1002,1883-6291,0387-1002,"Kansai Byōchūgai Kenkyūkai hō.","Kansai Byochugai Kenkyukaiho","Proceedings of the Kansai Plant Protection Society","Kansai Byochugai Kenkyukaiho"
0003-8628,,0003-8628,"Architectural science review.","Archit Sci Rev",,"Archit Sci Rev"
0003-813X,1475-4754,0003-813X,Archaeometry.,Archaeometry,,Archaeometry
0026-1335,,0026-1335,Metrika.,Metrika,,Metrika
0001-5296,,0001-5296,"Acta biologica Cracoviensia. Series: Botanica.","Acta Biol Crac Ser Bot","Acta biologica Cracoviensia.",
0003-9438,,0003-9438,"Archiv für Tierzucht.","Arch. Tierz.","Archives of animal breeding",
1004-7034,,1004-7034,"Heilongjiang xumu shouyi","Heilongjiang Xumu Shouyi","Heilongjiang journal of animal science and veterinary medicine",
0024-4090,,0024-4090,"Linneana belgica.","Linneana Belg.",,
0020-174X,1502-3923,0020-174X,"Inquiry : an interdisciplinary journal of philosophy and the social sciences.","Inquiry (Oslo)",,"Inquiry (Oslo)"
0096-8501,,0096-8501,"Plastic and reconstructive surgery and the transplantation bulletin.","Plast Reconstr Surg Transplant Bull","Plastic and reconstructive surgery incorporating the transplantation bulletin","Plast Reconstr Surg Transplant Bull"
,0035-1598,0035-1598,"Revue de micropaléontologie","Rev. Micropaleontol.",,
,,,"Vermont statutes annotated.","Vt Statut Annot Vt",,"Vt Statut Annot Vt"
,,,"Massachusetts general laws annotated : under arrangement of the official General laws of Massachusetts.","Mass Gen Laws Annot Mass",,"Mass Gen Laws Annot Mass"
0544-1374,,0544-1374,"Annali - Istituto Giangiacomo Feltrinelli.","Ann Ist Giangiacomo Feltrinelli",,"Ann Ist Giangiacomo Feltrinelli"
0018-4977,,0018-4977,Horizon.,"Horizon (NY)",,"Horizon (NY)"
0538-5865,,0538-5865,"Bulletin of the International Committee on Urgent Anthropological and Ethnological Research.","Bull Int Comm Urgent Anthropol Ethnol Res",,"Bull Int Comm Urgent Anthropol Ethnol Res"
0441-4381,,0441-4381,"Hong qi.","Hong Qi",Hóngqí,"Hong Qi"
0002-709X,,0002-709X,"América latina.","Am Lat","Boletim - Centro Latino Americano de Pesquisas de Ciências Sociais","Am Lat"
0038-5360,,0038-5360,"Soviet education.","Sov Educ",,"Sov Educ"
0008-0195,,0008-0195,"Cahiers économiques de Bruxelles.","Cah Econ Brux",,"Cah Econ Brux"
0004-4555,,0004-4555,"The Asian economic review.","Asian Econ Rev",,"Asian Econ Rev"
0022-5290,,0022-5290,"The Journal of tropical geography.","J Trop Geogr",,"J Trop Geogr"
0032-9436,,0032-9436,"Problems of economics.","Probl Econ",,"Probl Econ"
0022-4146,,0022-4146,"Journal of regional science.","J Reg Sci",,"J Reg Sci"
0084-2559,,0084-2559,Worldview.,Worldview,"World view",Worldview
0015-8992,,0015-8992,Foundations.,Foundations,,Foundations
0008-2996,,0008-2996,"Canadian bar journal.","Can Bar J",,"Can Bar J"
0020-8728,,0020-8728,"International social work.","Int Soc Work",,"Int Soc Work"
0019-5731,,0019-5731,"Journal of the Indian Law Institute.","J Indian Law Inst",,"J Indian Law Inst"
,,,al-ʿArabī.,Al-Arabi,Alaraby,Al-Arabi
0001-2351,,0001-2351,"Transactions of the ASAE.","Trans ASAE","Transactions of the American Society of Agricultural Engineers","Trans ASAE"
0870-0028,,0870-0028,Studia,Studia,,Studia
0041-0608,,0041-0608,Tradition.,Tradition,,Tradition
0040-9634,,0040-9634,"Történelmi szemle.","Tortenelmi Sz",,"Tortenelmi Sz"
0044-149X,,0044-149X,"Z pola walki.","Z Pola Walki",,"Z Pola Walki"
,,,"Pszichológiai tanulmányok.","Pszichol Tanulman",,"Pszichol Tanulman"
0130-6812,,,"Patma-banasirakan handes","Patma Banasirakan Handes","Istoriko-filologicheskiĭ zhurnal","Patma Banasirakan Handes"
0031-4498,,0031-4498,"Pennsylvania folklife.","Pa Folklife",,"Pa Folklife"
0032-2962,,0032-2962,"Polish perspectives.","Pol Perspect",PP,"Pol Perspect"
0078-1681,,0078-1681,"Northeast folklore.","Northeast Folk",,"Northeast Folk"
0022-2186,,0022-2186,"The Journal of law & economics.","J Law Econ","Journal of law and economics","J Law Econ"
0076-5880,,0076-5880,"Mediaevalia philosophica polonorum.","Mediaev Philos Pol",,"Mediaev Philos Pol"
0391-7495,,0391-7495,"Italia medioevale e umanistica.","Ital Medioev Um",,"Ital Medioev Um"
0070-8852,,0070-8852,"Economy and history.","Econ Hist (Sweden)",,"Econ Hist (Sweden)"
0075-2541,,0075-2541,"Jahrbuch für Antike und Christentum.","Jahrb Antike Christentum",,"Jahrb Antike Christentum"
0013-1407,,0013-1407,"Education libraries bulletin.","Libr Bull Univ Lond",,"Libr Bull Univ Lond"
0018-246X,,0018-246X,"The Historical journal.","Hist J",,"Hist J"
0016-1071,,0016-1071,"French historical studies.","Fr Hist Stud",,"Fr Hist Stud"
0014-4738,,0014-4738,Expedition.,Expedition,,Expedition
0071-1861,,0071-1861,"Etnografia polska.","Etnogr Pol",,"Etnogr Pol"
0010-4175,,0010-4175,"Comparative studies in society and history.","Comp Stud Soc Hist",,"Comp Stud Soc Hist"
,,,"La Casana.",Casana,,Casana
0004-2552,,0004-2552,"The Army quarterly and defence journal.","Army Q Def J",,"Army Q Def J"
0007-6791,,0007-6791,"Business history.","Bus Hist",,"Bus Hist"
0516-3145,,0516-3145,"Akadēmiskā Dzīve.","Akad Dzive",,"Akad Dzive"
0567-8293,,0567-8293,"Acta Universitatis Carolinae. Philosophica et historica.","Acta Univ Carol Philos Hist","Philosophica et historica","Acta Univ Carol Philos Hist"
0001-6829,,0001-6829,"Acta Poloniae historica.","Acta Pol Hist",,"Acta Pol Hist"
0065-1141,,0065-1141,"Acta classica.","Acta Cl","Verhandelinge van die Klassieke Vereniging van Suid-Afrika","Acta Cl"
,,,Ascania.,Ascania,,Ascania
0392-4874,,0392-4874,"Bollettino del Gruppo micologico G. Bresadola.","Boll. Gruppo Micol. G. Bresadola","Bollettino del Gruppo micologico ""Giacomo Bresadola""",
0024-2829,,0024-2829,"The Lichenologist.","Lichenologist (Lond.)",,Lichenologist
,,,"Sac Explorer.","Sac Explor",,"Sac Explor"
0034-5334,,0034-5334,"Research management.","Res Manage",,"Res Manage"
0003-018X,,0003-018X,"Transactions of the American Nuclear Society.","Trans Am Nucl Soc",Transactions,"Trans Am Nucl Soc"
0026-4040,,0026-4040,"Military law review.","Mil Law Rev",,"Mil Law Rev"
0007-6813,,0007-6813,"Business horizons.","Bus Horiz",,"Bus Horiz"
0008-1256,,0008-1256,"California management review.","Calif Manage Rev",CMR,"Calif Manage Rev"
0026-8976,,0026-8976,"Molecular physics.","Mol Phys",,"Mol Phys"
,,,"Zahnarztliche Praxisfuhrung.","Zahnarztl Praxisfuhr",,"Zahnarztl Praxisfuhr"
0008-4840,1754-7121,0008-4840,"Canadian public administration : Administration publique du Canada.","Can Public Adm","Administration publique du Canada","Can Public Adm"
0199-4786,,0199-4786,"Occupational outlook quarterly","OCCUP Outlook Q",OOQ,"OCCUP Outlook Q"
0367-5807,,0367-5807,"Han'guk Ch'uksan Hakhoe chi = Korean journal of animal science.","Hanguk Chuksan Hakhoe Chi","Korean journal of animal science",
,,,"Report (Health Research Council Of The City Of New York).",,"New York Health Research Council Report",
0440-2510,,0440-2510,"Tongmul Hakhoe chi.","Tongmul Hakhoe Chi","Korean journal of zoology",
0026-0150,,0026-0150,"Merrill-Palmer quarterly of behavior and development.","Merrill Palmer Q Behav Dev",,"Merrill Palmer Q Behav Dev"
0558-2385,,0558-2385,"St. Vincent's Hospital medical bulletin.","ST Vincents Hosp Med Bull","St Vincent Hosp Med Bull (Bridgeport)","ST Vincents Hosp Med Bull"
0082-125X,,0082-125X,"Szczecińskie Towarzystwo Naukowe, Wydział Nauk Lekarskich.","Szczecin Tow Nauk Wydz Nauk Lek","Wydawnictwa Szczecińskiego Towarzystwa Naukowego, Wydział Nauk Lekarskich, 1962-72","Szczecin Tow Nauk Wydz Nauk Lek"
0009-9279,,0009-9279,"Clinical research.","Clin Res",,"Clin Res"
0074-3054,,0074-3054,"Transaction of the International Conference on Endodontics.","Trans Int Conf Endod",,"Trans Int Conf Endod"
0435-2467,,0435-2467,"General cytochemical methods.","Gen Cytochem Methods",,"Gen Cytochem Methods"
0309-2569,,0309-2569,"Medical newsletter.","Med Newsl (Lond)","Medical newsletter (London)","Med Newsl (Lond)"
0019-5448,,0019-5448,"Indian journal of pathology & bacteriology.","Indian J Pathol Bacteriol","Indian J Path Bact","Indian J Pathol Bacteriol"
0002-7146,,0002-7146,"The Journal of the American Academy of Gold Foil Operators.","J Am Acad Gold Foil Oper",,"J Am Acad Gold Foil Oper"
0012-6683,,0012-6683,"Drugs made in Germany.","Drugs Made Ger","Drugs Made Germany","Drugs Made Ger"
0515-9296,,,"Uchenye zapiski Instituta farmakologii i khimioterapii AMN SSSR.","Uch Zap Inst Farmakol Khimioter AMN SSSR","Scientific papers - Academy of medical sciences of the USSR, Institute of Pharmacology and Chemotherapy","Uch Zap Inst Farmakol Khimioter AMN SSSR"
0029-0432,,0029-0432,"The Journal of Nihon University School of Dentistry.","J Nihon Univ Sch Dent","Dental journal of Nihon University","J Nihon Univ Sch Dent"
0515-9369,,,"Trudy - Institut normal'noĭ i patologicheskoĭ fiziologii.","Tr Inst Norm Patol Fiziol","TR INST NORM PAT FIZIOL (MOSKVA)","Tr Inst Norm Patol Fiziol"
,,,"Revista de la Sociedad Colombiana de Pediatría y Puericultura.","Rev Soc Colomb Pediatr Pueric","Revista de la Sociedad Colombiana de Pediatría","Rev Soc Colomb Pediatr Pueric"
0066-0752,,0066-0752,"Proceedings of the Social Statistics Section.","Proc Soc Stat Sect",,"Proc Soc Stat Sect"
0047-7842,,,"Monatsschrift deutscher Zahnärzte: der freie Zahnarzt.","Monatsschr Dtsch Zahnarzte Freie Zahnarzt","Der Freie Zahnarzt","Monatsschr Dtsch Zahnarzte Freie Zahnarzt"
0083-8969,,0083-8969,"Proceedings of the Western Pharmacology Society.","Proc. West. Pharmacol. Soc.",,"Proc West Pharmacol Soc"
0003-1194,,0003-1194,"The Journal of the American Society of Psychosomatic Dentistry and Medicine.","J Am Soc Psychosom Dent Med",,"J Am Soc Psychosom Dent Med"
0003-0538,,0003-0538,"Journal of the American Podiatry Association.","J Am Podiatry Assoc","Bibliography of podiatric medicine and surgery","J Am Podiatry Assoc"
,,,"Journal of the American Dental Society of Anesthesiology.","J Am Dent Soc Anesthesiol","Journal - American Dental Society of Anesthesiology, Inc","J Am Dent Soc Anesthesiol"
0002-4198,,0002-4198,"Journal - Alabama Dental Association.","J Ala Dent Assoc","Journal of the Alabama Dental Association","J Ala Dent Assoc"
0035-3469,,0035-3469,"Revue international des services de santé des armées de terre, de mer et de l'air.","Rev Int Serv Sante Armees","International review of the army, navy, and air force medical services","Rev Int Serv Sante Armees"
0038-3899,,0038-3899,"Journal of the Southern California Dental Hygienists' Association.","J South Calif State Dent Hyg Assoc",,"J South Calif State Dent Hyg Assoc"
0025-4355,,0025-4355,"Journal of the Maryland State Dental Association.","J Md State Dent Assoc","Journal - Maryland State Dental Association","J Md State Dent Assoc"
0030-8919,,0030-8919,"Pacific sociological review.","Pac Sociol Rev","PSR, 1971-1982","Pac Sociol Rev"
0323-8393,,0323-8393,"Monatsschrift für Tuberkulosebekämpfung.","Monatsschr Tuberkulosebekampf",,"Monatsschr Tuberkulosebekampf"
1427-9401,,1427-9401,"Roczniki Akademii Medycznej im. Juliana Marchlewskiego w Białymstoku. Suplement.","Rocz Akad Med Im Juliana Marchlewskiego Bialymst Suppl","Annales Academiae Medicae Bialostocensis. Supplementum","Rocz Akad Med Im Juliana Marchlewskiego Bialymst Suppl"
0033-2852,1347-5916,0033-2852,"Psychologia; an international journal of psychology in the Orient.",Psychologia,Pushikorogia,Psychologia
0042-3211,,0042-3211,"The Veliger.",Veliger,,
0533-3288,,0533-3288,"Bulletin du Groupement international pour la recherche scientifique en stomatologie.","Bull Group Int Rech Sci Stomatol",,"Bull Group Int Rech Sci Stomatol"
0021-9673,,0021-9673,"Journal of chromatography.","J. Chromatogr.",,"J Chromatogr"
0038-6707,,0038-6707,"Special education.","Spec Educ","Special education (London)","Spec Educ"
0075-7497,,,"Comptes-rendus des travaux du Laboratoire Carlsberg.","C R Trav Lab Carlsberg","C R Lab Carlsberg","C R Trav Lab Carlsberg"
0375-9563,,0375-9563,Pediatria.,"Pediatria (Santiago)","Revista Pediatría","Pediatria (Santiago)"
0041-4301,,0041-4301,"The Turkish journal of pediatrics.","Turk. J. Pediatr.",,"Turk J Pediatr"
0042-6857,,0042-6857,Uirusu.,Uirusu,"Journal of virology",Uirusu
0049-5522,,0049-5522,"Sborník vědeckých prací Lékařské fakulty Karlovy univerzity v Hradci Králové. Supplementum.","Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove Suppl","Sbornik nauchnykh rabot meditsinskogo fakul'teta Karlova universiteta v Gradtse Kralove. Prilozhenie","Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove Suppl"
0049-5514,,0049-5514,"Sborník vědeckých prací Lékařské fakulty Karlovy university v Hradci Králové.","Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove","Sborník vědeckých prací Lékařské fakulty Univerzity Karlovy v Hradci Králové","Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove"
0023-4028,,0023-4028,"Taehan Ŭihak Hyŏphoe chi. The Journal of the Korean Medical Association.","Taehan Uihak Hyophoe Chi","Journal of the Korean Medical Association","Taehan Uihak Hyophoe Chi"
0022-1961,,0022-1961,"Naika. Internal medicine.",Naika,"Internal medicine",Naika
0039-4521,,0039-4521,"Sudebno-meditsinskaia ekspertiza.","Sud. Med. Ekspert.",,"Sud Med Ekspert"
0049-3899,,0049-3899,"Tijdschrift voor gastro-enterologie.","Tijdschr Gastroenterol","T Gastroent","Tijdschr Gastroenterol"
0048-9107,,0048-9107,"La Santé publique.","Sante Publique (Bucur)",,"Sante Publique (Bucur)"
0033-2682,,0033-2682,"Psychiatric communications.","Psychiatr Commun","Psychiat Commun","Psychiatr Commun"
0030-9885,,0030-9885,"Pakistan journal of scientific and industrial research.","Pak J Sci Ind Res",,"Pak J Sci Ind Res"
0555-2982,,0555-2982,"Problemy Severa.","Probl Sev","Nauchnoe soveshchanie po problemam akklimatizatsii i pitaniia naseleniia na Severe","Probl Sev"
0031-9007,1079-7114,0031-9007,"Physical review letters.","Phys. Rev. Lett.",,"Phys Rev Lett"
0028-3819,,0028-3819,Neurochirurgia.,"Neurochirurgia (Stuttg)","Fortschritte der Neurologie und Psychiatrie. Supplement","Neurochirurgia (Stuttg)"
0463-2036,,0463-2036,"Neoplastic disease at various sites.","Monogr Neoplast Dis Var Sites","Monographs on neoplastic disease at various sites, 1958-64","Monogr Neoplast Dis Var Sites"
0065-163X,,0065-163X,"Acta rheumatologica Scandinavica. Supplementum.","Acta Rheumatol Scand Suppl",,"Acta Rheumatol Scand Suppl"
0009-2363,1347-5223,0009-2363,"Chemical & pharmaceutical bulletin.","Chem. Pharm. Bull.",,"Chem Pharm Bull (Tokyo)"
0003-3472,,0003-3472,"Animal behaviour.","Anim Behav",,"Anim Behav"
0018-5663,,0018-5663,"Hospital forum.","Hosp Forum",,"Hosp Forum"
0079-726X,,0079-726X,"La Psychiatrie de l'enfant.","Psychiatr Enfant",,"Psychiatr Enfant"
0079-645X,,0079-645X,"Progress in medical virology. Fortschritte der medizinischen Virusforschung. Progrès en virologie médicale.","Prog. Med. Virol.","Medical virology","Prog Med Virol"
0033-0620,1532-8643,0033-0620,"Progress in cardiovascular diseases.","Prog Cardiovasc Dis","Progr Cardiov Dis","Prog Cardiovasc Dis"
,,,"Minerva cardioangiologica Europea.","Minerva Cardioangiol Eur","Minerva Cardioangiol Europ","Minerva Cardioangiol Eur"
0022-4685,,0022-4685,"Journal of speech and hearing research.","J Speech Hear Res",JSHR,"J Speech Hear Res"
0041-3232,,0041-3232,"Tropical and geographical medicine.","Trop Geogr Med","Trop. geogr. med., Amst.","Trop Geogr Med"
0033-0515,,0033-0515,"Progresos de pediatría y puericultura.","Prog Pediatr Pueric",,"Prog Pediatr Pueric"
0020-7306,,0020-7306,"International journal of health education.","Int J Health Educ",,"Int J Health Educ"
0019-2805,1365-2567,0019-2805,Immunology.,Immunology,"Immunology, Oxf.",Immunology
0018-7208,1547-8181,0018-7208,"Human factors.","Hum Factors",,"Hum Factors"
0006-2324,,0006-2324,"Biken journal.","Biken J",,"Biken J"
0570-1708,,0570-1708,"Annales immunologiae Hungaricae.","Ann Immunol Hung",,"Ann Immunol Hung"
,,,"Annales de médecine physique.","Ann Med Phys (Lille)",,"Ann Med Phys (Lille)"
0017-6575,,0017-6575,"Haematologica Latina.","Haematol Lat","Collana di periodici a carattere medico-biologico. Sezione 3","Haematol Lat"
